id,coordinates,Start_Date,End_Date
630443,"[[[35.0, 38.0], [39.5, 38.0], [39.5, 40.0], [35.0, 40.0], [35.0, 38.0]]]",,
630444,"[[[35.0, 38.0], [39.5, 38.0], [39.5, 40.0], [35.0, 40.0], [35.0, 38.0]]]",,
630445,"[[[35.0, 38.0], [39.5, 38.0], [39.5, 40.0], [35.0, 40.0], [35.0, 38.0]]]",,
640999,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641000,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641001,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641002,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641003,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641004,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641005,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641006,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641007,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641008,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641009,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641010,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641011,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641012,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641013,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641014,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641015,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641016,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641017,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
641018,"[[[28.5, 36.0], [32.5, 36.0], [32.5, 38.5], [28.5, 38.5], [28.5, 36.0]]]",-30.0,640.0
859272,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859273,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,300.0
859274,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859275,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859276,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859277,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859278,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859279,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859280,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859281,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859282,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859283,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859284,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,300.0
859285,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859286,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859287,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859288,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859289,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859291,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859292,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859293,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859294,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859295,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,640.0
859296,"[[[35.0, 44.5], [37.5, 44.5], [37.5, 46.0], [35.0, 46.0], [35.0, 44.5]]]",-30.0,300.0
815871562,"[[12.7804751, 43.1042254], [12.7804653, 43.1042113], [12.7804775, 43.1042063], [12.7805115, 43.104255], [12.7805375, 43.1043149], [12.7805471, 43.1044049], [12.7805478, 43.1044244], [12.7805487, 43.1044313], [12.7805699, 43.1044395], [12.7805664, 43.104453], [12.780542, 43.1044492], [12.7805442, 43.1044772], [12.7805461, 43.1045054], [12.7805495, 43.1045171], [12.7805253, 43.1045321], [12.7805182, 43.104532], [12.7805051, 43.1044463], [12.7805079, 43.1043663], [12.7805027, 43.1042933], [12.7804963, 43.104272], [12.7804868, 43.1042544], [12.7804793, 43.1042384], [12.7804751, 43.1042254]]",-30.0,300.0
220462,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220463,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220464,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220465,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220466,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220467,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220468,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220469,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220470,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,300.0
220471,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220472,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220473,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220474,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220475,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220476,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220477,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220478,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220479,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220480,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220481,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220482,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220483,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220484,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220485,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220486,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220487,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220488,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220490,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220491,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220492,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220493,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220494,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
220495,"[[[23.0, 41.0], [30.0, 41.0], [30.0, 48.0], [23.0, 48.0], [23.0, 41.0]]]",-30.0,640.0
395241613,"[14.6189688, 41.4349536]",-330.0,300.0
850699463,"[12.5577433, 42.6399708]",-30.0,300.0
319367,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319368,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319369,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319370,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319371,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319372,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319373,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319374,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319375,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319376,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319377,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319379,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319380,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319381,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319382,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319383,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319384,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
319385,"[[[7.5, 36.0], [11.5, 36.0], [11.5, 38.0], [7.5, 38.0], [7.5, 36.0]]]",-30.0,640.0
434423626,"[[12.4873295, 41.891654], [12.4873529, 41.8916289], [12.4873687, 41.8916153], [12.4875212, 41.8915621], [12.4876939, 41.8915035], [12.4877523, 41.8914796], [12.4877921, 41.8914618], [12.4878375, 41.8914416], [12.4878703, 41.8914256], [12.4878989, 41.8914092], [12.4879294, 41.8913917], [12.4879535, 41.8913767], [12.4879931, 41.8913482], [12.4880322, 41.8913189], [12.4880568, 41.8912978], [12.4881058, 41.8912568], [12.4881564, 41.8912101], [12.4881739, 41.8911976], [12.4881938, 41.8911835], [12.4882176, 41.8911665], [12.4882588, 41.8911372], [12.4883007, 41.8911153], [12.488341, 41.8910881], [12.4883565, 41.8910593], [12.4883728, 41.8910248], [12.4884035, 41.8909914], [12.4884588, 41.8909534], [12.4885328, 41.8909093], [12.4885765, 41.8908818], [12.4885844, 41.8908141], [12.4885724, 41.8907612], [12.4885191, 41.8906913]]",-750.0,1453.0
681767,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681769,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681771,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681772,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681773,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681774,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,640.0
681775,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681776,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681777,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-330.0,-30.0
681778,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681779,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681780,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681781,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681782,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681783,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-550.0,-330.0
681784,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-330.0
681785,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-550.0,640.0
681786,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-550.0,-330.0
681787,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-550.0,-330.0
681788,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681789,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-550.0,-330.0
681790,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-550.0,-330.0
681791,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681792,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681793,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681794,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681795,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681796,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-330.0,-30.0
681797,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-330.0,-30.0
681798,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681799,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681800,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-330.0
681801,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681802,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-750.0,-550.0
681803,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681804,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",-330.0,-30.0
681805,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",300.0,640.0
681806,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681807,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
681808,"[[[34.5, 32.0], [38.5, 32.0], [38.5, 34.5], [34.5, 34.5], [34.5, 32.0]]]",,
690072,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690073,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690075,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690076,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690077,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690078,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690079,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690080,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690081,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690082,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690083,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690084,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690085,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690086,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690087,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690088,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690089,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690090,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690091,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690092,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690094,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690095,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690096,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690097,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690098,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690099,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690100,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690101,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690102,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
690103,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690104,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690105,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690106,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690107,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-30.0,640.0
690110,"[[[32.0, 30.0], [36.0, 30.0], [36.0, 32.5], [32.0, 32.5], [32.0, 30.0]]]",-330.0,640.0
709702,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-30.0,640.0
709703,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-30.0,640.0
709704,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-30.0,640.0
709705,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-30.0,640.0
709706,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-330.0,640.0
