id,coordinates,Start_Date,End_Date
709707,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-330.0,640.0
709708,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-330.0,640.0
709709,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-330.0,640.0
709710,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-330.0,640.0
709711,"[[[32.0, 34.0], [35.0, 34.0], [35.0, 36.0], [32.0, 36.0], [32.0, 34.0]]]",-330.0,640.0
70972,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
70973,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
70974,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
70975,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
70976,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
70977,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
70978,"[[[-6.0, 48.0], [1.0, 48.0], [1.0, 51.0], [-6.0, 51.0], [-6.0, 48.0]]]",-30.0,640.0
717252,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
717253,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,300.0
717254,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,300.0
717255,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,300.0
717256,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
717257,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,300.0
717258,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
717259,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-550.0,640.0
717260,"[[[23.0, 28.0], [30.0, 28.0], [30.0, 33.0], [23.0, 33.0], [23.0, 28.0]]]",-750.0,640.0
810734825,"[[36.4019297, 35.4294836], [36.4019345, 35.4292549], [36.4019284, 35.4283737], [36.4017841, 35.4283271], [36.4018086, 35.4263147], [36.4017617, 35.4233108], [36.4017467, 35.4170804], [36.4017215, 35.4140376]]",-30.0,300.0
729332,"[[[29.0, 29.5], [33.0, 29.5], [33.0, 32.0], [29.0, 32.0], [29.0, 29.5]]]",-30.0,640.0
594187,"[[[23.5, 34.5], [27.0, 34.5], [27.0, 36.0], [23.5, 36.0], [23.5, 34.5]]]",-30.0,640.0
594188,"[[[23.5, 34.5], [27.0, 34.5], [27.0, 36.0], [23.5, 36.0], [23.5, 34.5]]]",-30.0,300.0
594189,"[[[23.5, 34.5], [27.0, 34.5], [27.0, 36.0], [23.5, 36.0], [23.5, 34.5]]]",-330.0,300.0
432812,"[[[13.0, 41.0], [13.5, 41.0], [13.5, 41.5], [13.0, 41.5], [13.0, 41.0]]]",300.0,640.0
385106254,"[-1.9788363, 50.9460108]",-30.0,640.0
661382,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661383,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661384,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661385,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661386,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661387,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661388,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661389,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661390,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661391,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661392,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661393,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661394,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661395,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661396,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661397,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661398,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661399,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661400,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661401,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661402,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661403,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661404,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661405,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661406,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661407,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661408,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661409,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661410,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661411,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661412,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661413,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-330.0,640.0
661414,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661415,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661416,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
661417,"[[[35.0, 36.0], [39.0, 36.0], [39.0, 38.0], [35.0, 38.0], [35.0, 36.0]]]",-30.0,640.0
404373769,"[12.7057059, 41.7465316]",-30.0,300.0
455267,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-30.0,640.0
455268,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
455269,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,640.0
455270,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
455271,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
455272,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455273,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455274,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455275,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455276,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
455277,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455278,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-30.0
455279,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
455280,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-30.0
455281,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,640.0
455282,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455283,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-330.0
455284,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,640.0
455285,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,640.0
455286,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-750.0,-30.0
455287,"[[[14.5, 37.0], [17.5, 37.0], [17.5, 40.5], [14.5, 40.5], [14.5, 37.0]]]",-330.0,300.0
153255876,"[[8.8872391, 38.898872], [8.8872983, 38.8988351], [8.8873886, 38.8986262], [8.8875898, 38.898353], [8.8877591, 38.8982069], [8.8878954, 38.8981371], [8.8880604, 38.8981123], [8.8882324, 38.8981086], [8.8884084, 38.8981756], [8.8885738, 38.8983006], [8.8889038, 38.898605], [8.8895156, 38.8987815], [8.8898286, 38.8989641], [8.8899978, 38.8990628], [8.8901967, 38.899231], [8.8902572, 38.8993259], [8.8902615, 38.8994273], [8.8901726, 38.8996222], [8.8900194, 38.8997838], [8.8898777, 38.8998797], [8.8898171, 38.8999611], [8.8898196, 38.900045], [8.8898631, 38.9000781], [8.8900005, 38.9000781], [8.8902088, 38.900052], [8.8918932, 38.8995673], [8.8922158, 38.8995419], [8.8926333, 38.8996023], [8.8926756, 38.899647], [8.8926741, 38.8996838], [8.8926363, 38.899718], [8.8925875, 38.8997566], [8.89251, 38.8997998], [8.8924855, 38.8998856], [8.8924565, 38.8999884], [8.8924924, 38.9001034], [8.8924896, 38.9002218], [8.8924676, 38.9003962], [8.8925197, 38.9006049], [8.8925455, 38.9008533], [8.892643, 38.9014621], [8.8926534, 38.9016748], [8.8927254, 38.9018867], [8.8928668, 38.9020683], [8.8930074, 38.902176], [8.8932168, 38.9022048], [8.8936354, 38.9022231], [8.8937372, 38.9022831], [8.8938341, 38.9023773], [8.8941788, 38.9027115], [8.894733, 38.9028241], [8.8951793, 38.9029851], [8.8957675, 38.9027502], [8.8959786, 38.9028606], [8.8961624, 38.9030659], [8.8961443, 38.9035632], [8.8960033, 38.9038863], [8.8960909, 38.9043085], [8.8961271, 38.9047812], [8.8962717, 38.9050824], [8.8963978, 38.9051018], [8.896576, 38.905057], [8.8968226, 38.9049738], [8.8969402, 38.9049853], [8.8970911, 38.9050975], [8.8972021, 38.9052318], [8.8974418, 38.9057415], [8.8976211, 38.9060033], [8.8978446, 38.906121], [8.8979762, 38.9061445], [8.8980435, 38.9062411], [8.8980145, 38.9063662], [8.8979186, 38.9065517], [8.8979128, 38.9066273], [8.8980282, 38.9067607], [8.8981493, 38.906855], [8.8991588, 38.9080323], [8.8994057, 38.9082643]]",-30.0,300.0
797282,"[[[30.0, 20.0], [37.0, 20.0], [37.0, 25.0], [30.0, 25.0], [30.0, 20.0]]]",-30.0,640.0
797283,"[[[30.0, 20.0], [37.0, 20.0], [37.0, 25.0], [30.0, 25.0], [30.0, 20.0]]]",-30.0,300.0
797284,"[[[30.0, 20.0], [37.0, 20.0], [37.0, 25.0], [30.0, 25.0], [30.0, 20.0]]]",-30.0,300.0
815402,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815403,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815404,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815405,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815406,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815407,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815408,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815409,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815410,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815411,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
815412,"[[[35.0, 24.0], [40.0, 24.0], [40.0, 31.0], [35.0, 31.0], [35.0, 24.0]]]",-750.0,300.0
776635901,"[[12.3528387, 42.3430213], [12.3527034, 42.3431187], [12.3526447, 42.3431707], [12.3526129, 42.3432535], [12.3526007, 42.3433097], [12.3526016, 42.3434579], [12.3526056, 42.3435795], [12.352602, 42.3436383], [12.3526221, 42.3436764], [12.3527032, 42.3438043], [12.3528503, 42.3440342], [12.3529372, 42.344197], [12.3530426, 42.3443343], [12.3531287, 42.3444305], [12.3533589, 42.3446639], [12.353521, 42.3447898], [12.3536271, 42.3448624], [12.3537803, 42.3449558], [12.353837, 42.3450204]]",,
604002,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-330.0,300.0
604003,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-330.0,300.0
604004,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
604005,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
604006,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-550.0,300.0
604007,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",300.0,640.0
604008,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-330.0,300.0
604009,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-550.0,300.0
604010,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-750.0,-550.0
604011,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,300.0
604012,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
604013,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,300.0
604014,"[[[25.0, 36.0], [29.0, 36.0], [29.0, 38.5], [25.0, 38.5], [25.0, 36.0]]]",-30.0,640.0
510912925,"[[-9.4142746, 38.8871977], [-9.4142835, 38.8872148], [-9.4143663, 38.8873734], [-9.4143684, 38.8874023], [-9.4143302, 38.8875734], [-9.4142247, 38.8876588], [-9.4140122, 38.8877316], [-9.4139498, 38.8878569], [-9.4140042, 38.8880417], [-9.4140071, 38.8881147], [-9.4139931, 38.8881706], [-9.4139495, 38.888216], [-9.4138744, 38.8882447], [-9.4138211, 38.8882645], [-9.4137024, 38.8883192], [-9.4136309, 38.888366], [-9.4135913, 38.8884034], [-9.4135863, 38.8884495], [-9.413604, 38.8884858], [-9.4136406, 38.8885377], [-9.4136657, 38.8886111], [-9.4136407, 38.8887305], [-9.4136628, 38.888818]]",-30.0,300.0
337487,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337488,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337489,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337490,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337492,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337493,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337494,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337495,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337496,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337497,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337498,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337499,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337501,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337502,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337503,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337504,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337505,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337506,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337507,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337508,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337509,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337510,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337511,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337512,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337513,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337514,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337515,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337516,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337518,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337519,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337520,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337521,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337522,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337523,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337524,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337525,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337526,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337527,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337529,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337530,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337531,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
337532,"[[[2.0, 32.0], [10.0, 32.0], [10.0, 37.0], [2.0, 37.0], [2.0, 32.0]]]",-30.0,640.0
348057,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
348058,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-330.0,640.0
348059,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-330.0,640.0
348060,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,640.0
348062,"[[[8.0, 30.0], [16.0, 30.0], [16.0, 34.0], [8.0, 34.0], [8.0, 30.0]]]",-30.0,300.0
